2026-08-17 00:00	0.7
2026-08-17 01:00	0.85
2026-08-17 02:00	0.48
2026-08-17 03:00	0.39
2026-08-17 04:00	0
2026-08-17 05:00	1.7
2026-08-17 06:00	2.93
2026-08-17 07:00	3.17
2026-08-17 08:00	3.72
2026-08-17 09:00	5.4
2026-08-17 10:00	8.67
2026-08-17 11:00	7.8
2026-08-17 12:00	7.89
2026-08-17 13:00	7.09
2026-08-17 14:00	9.01
2026-08-17 15:00	9.18
2026-08-17 16:00	8.72
2026-08-17 17:00	9.55
2026-08-17 18:00	9.48
2026-08-17 19:00	8.39
2026-08-17 20:00	5.68
2026-08-17 21:00	5.17
2026-08-17 22:00	3.83
2026-08-17 23:00	2.2
2026-08-18 00:00	5.06
2026-08-18 01:00	3.17
2026-08-18 02:00	2.41
2026-08-18 03:00	2.71
2026-08-18 04:00	2.59
2026-08-18 05:00	3.6
2026-08-18 06:00	5.83
2026-08-18 07:00	5.57
2026-08-18 08:00	6.42
2026-08-18 09:00	8.84
2026-08-18 10:00	9.16
2026-08-18 11:00	11.73
2026-08-18 12:00	11.69
2026-08-18 13:00	10.52
2026-08-18 14:00	11.88
2026-08-18 15:00	10.9
2026-08-18 16:00	11.74
2026-08-18 17:00	10.94
2026-08-18 18:00	9.15
2026-08-18 19:00	9.92
2026-08-18 20:00	9.16
2026-08-18 21:00	9.18
2026-08-18 22:00	6.91
2026-08-18 23:00	4.67
2026-08-19 00:00	3.41
2026-08-19 01:00	3.93
2026-08-19 02:00	0.87
2026-08-19 03:00	4.38
2026-08-19 04:00	2.69
2026-08-19 05:00	3.4
2026-08-19 06:00	5.05
2026-08-19 07:00	5.63
2026-08-19 08:00	6.95
2026-08-19 09:00	7.13
2026-08-19 10:00	7.33
2026-08-19 11:00	9.48
2026-08-19 12:00	10.35
2026-08-19 13:00	10.51
2026-08-19 14:00	10.73
2026-08-19 15:00	11.03
2026-08-19 16:00	11.16
2026-08-19 17:00	10.72
2026-08-19 18:00	10.71
2026-08-19 19:00	10.07
2026-08-19 20:00	9.0
2026-08-19 21:00	6.85
2026-08-19 22:00	5.45
2026-08-19 23:00	4.53
2026-08-20 00:00	3.45
2026-08-20 01:00	2.68
2026-08-20 02:00	2.59
2026-08-20 03:00	0.62
2026-08-20 04:00	1.19
2026-08-20 05:00	3.36
2026-08-20 06:00	2.44
2026-08-20 07:00	2.62
2026-08-20 08:00	6.02
2026-08-20 09:00	6.18
2026-08-20 10:00	9.6
2026-08-20 11:00	8.51
2026-08-20 12:00	8.18
2026-08-20 13:00	9.4
2026-08-20 14:00	9.97
2026-08-20 15:00	10.94
2026-08-20 16:00	10.77
2026-08-20 17:00	11.93
2026-08-20 18:00	9.74
2026-08-20 19:00	8.9
2026-08-20 20:00	8.03
2026-08-20 21:00	5.1
2026-08-20 22:00	3.72
2026-08-20 23:00	4.31
2026-08-21 00:00	2.48
2026-08-21 01:00	1.38
2026-08-21 02:00	0.53
2026-08-21 03:00	1.39
2026-08-21 04:00	0.88
2026-08-21 05:00	1.45
2026-08-21 06:00	1.0
2026-08-21 07:00	4.29
2026-08-21 08:00	5.23
2026-08-21 09:00	4.94
2026-08-21 10:00	5.64
2026-08-21 11:00	7.41
2026-08-21 12:00	9.21
2026-08-21 13:00	8.73
2026-08-21 14:00	9.4
2026-08-21 15:00	9.39
2026-08-21 16:00	9.79
2026-08-21 17:00	10.46
2026-08-21 18:00	8.73
2026-08-21 19:00	5.74
2026-08-21 20:00	5.57
2026-08-21 21:00	4.58
2026-08-21 22:00	2.56
2026-08-21 23:00	2.07
2026-08-22 00:00	4.43
2026-08-22 01:00	4.99
2026-08-22 02:00	3.39
2026-08-22 03:00	4.81
2026-08-22 04:00	4.83
2026-08-22 05:00	4.14
2026-08-22 06:00	4.95
2026-08-22 07:00	5.66
2026-08-22 08:00	5.84
2026-08-22 09:00	7.32
2026-08-22 10:00	9.76
2026-08-22 11:00	9.36
2026-08-22 12:00	11.11
2026-08-22 13:00	12.68
2026-08-22 14:00	13.99
2026-08-22 15:00	12.02
2026-08-22 16:00	12.55
2026-08-22 17:00	12.13
2026-08-22 18:00	11.3
2026-08-22 19:00	10.31
2026-08-22 20:00	8.71
2026-08-22 21:00	8.11
2026-08-22 22:00	7.58
2026-08-22 23:00	4.85
2026-08-23 00:00	5.55
2026-08-23 01:00	4.85
2026-08-23 02:00	3.27
2026-08-23 03:00	4.37
2026-08-23 04:00	3.78
2026-08-23 05:00	4.62
2026-08-23 06:00	5.17
2026-08-23 07:00	6.5
2026-08-23 08:00	6.62
2026-08-23 09:00	7.06
2026-08-23 10:00	10.41
2026-08-23 11:00	10.65
2026-08-23 12:00	12.19
2026-08-23 13:00	10.95
2026-08-23 14:00	12.41
2026-08-23 15:00	12.44
2026-08-23 16:00	12.1
2026-08-23 17:00	12.0
2026-08-23 18:00	11.26
2026-08-23 19:00	9.79
2026-08-23 20:00	9.06
2026-08-23 21:00	7.45
2026-08-23 22:00	6.65
2026-08-23 23:00	5.13
