2026-08-17 00:00	39.14
2026-08-17 01:00	38.96
2026-08-17 02:00	39.33
2026-08-17 03:00	44.21
2026-08-17 04:00	39.23
2026-08-17 05:00	31.02
2026-08-17 06:00	86.99
2026-08-17 07:00	83.4
2026-08-17 08:00	83.7
2026-08-17 09:00	65.7
2026-08-17 10:00	66.39
2026-08-17 11:00	71.98
2026-08-17 12:00	68.94
2026-08-17 13:00	65.66
2026-08-17 14:00	60.57
2026-08-17 15:00	58.91
2026-08-17 16:00	96.48
2026-08-17 17:00	102.87
2026-08-17 18:00	95.25
2026-08-17 19:00	94.36
2026-08-17 20:00	98.19
2026-08-17 21:00	46.28
2026-08-17 22:00	53.13
2026-08-17 23:00	57.94
2026-08-18 00:00	45.24
2026-08-18 01:00	38.56
2026-08-18 02:00	42.26
2026-08-18 03:00	41.49
2026-08-18 04:00	44.69
2026-08-18 05:00	33.32
2026-08-18 06:00	88.41
2026-08-18 07:00	75.91
2026-08-18 08:00	69.28
2026-08-18 09:00	61.36
2026-08-18 10:00	59.51
2026-08-18 11:00	70.26
2026-08-18 12:00	68.99
2026-08-18 13:00	57.69
2026-08-18 14:00	70.08
2026-08-18 15:00	58.99
2026-08-18 16:00	94.48
2026-08-18 17:00	93.24
2026-08-18 18:00	95.69
2026-08-18 19:00	99.91
2026-08-18 20:00	98.83
2026-08-18 21:00	57.1
2026-08-18 22:00	58.9
2026-08-18 23:00	57.87
2026-08-19 00:00	36.24
2026-08-19 01:00	35.7
2026-08-19 02:00	37.18
2026-08-19 03:00	43.0
2026-08-19 04:00	38.5
2026-08-19 05:00	54.01
2026-08-19 06:00	80.08
2026-08-19 07:00	78.41
2026-08-19 08:00	89.61
2026-08-19 09:00	73.53
2026-08-19 10:00	68.03
2026-08-19 11:00	70.01
2026-08-19 12:00	73.56
2026-08-19 13:00	64.44
2026-08-19 14:00	56.46
2026-08-19 15:00	61.81
2026-08-19 16:00	100.72
2026-08-19 17:00	86.34
2026-08-19 18:00	95.2
2026-08-19 19:00	96.52
2026-08-19 20:00	93.11
2026-08-19 21:00	59.34
2026-08-19 22:00	58.48
2026-08-19 23:00	68.93
2026-08-20 00:00	43.72
2026-08-20 01:00	36.34
2026-08-20 02:00	36.63
2026-08-20 03:00	35.01
2026-08-20 04:00	45.71
2026-08-20 05:00	36.6
2026-08-20 06:00	84.58
2026-08-20 07:00	89.5
2026-08-20 08:00	80.66
2026-08-20 09:00	63.24
2026-08-20 10:00	53.95
2026-08-20 11:00	58.51
2026-08-20 12:00	61.59
2026-08-20 13:00	67.49
2026-08-20 14:00	72.16
2026-08-20 15:00	64.89
2026-08-20 16:00	96.57
2026-08-20 17:00	96.01
2026-08-20 18:00	101.51
2026-08-20 19:00	100.36
2026-08-20 20:00	96.64
2026-08-20 21:00	48.93
2026-08-20 22:00	60.42
2026-08-20 23:00	57.29
2026-08-21 00:00	47.36
2026-08-21 01:00	39.82
2026-08-21 02:00	51.72
2026-08-21 03:00	37.85
2026-08-21 04:00	49.56
2026-08-21 05:00	40.69
2026-08-21 06:00	81.9
2026-08-21 07:00	78.23
2026-08-21 08:00	84.09
2026-08-21 09:00	73.54
2026-08-21 10:00	69.9
2026-08-21 11:00	69.13
2026-08-21 12:00	50.74
2026-08-21 13:00	69.27
2026-08-21 14:00	68.34
2026-08-21 15:00	61.7
2026-08-21 16:00	91.24
2026-08-21 17:00	94.99
2026-08-21 18:00	105.35
2026-08-21 19:00	88.67
2026-08-21 20:00	92.43
2026-08-21 21:00	63.17
2026-08-21 22:00	52.32
2026-08-21 23:00	52.81
2026-08-22 00:00	30.59
2026-08-22 01:00	22.55
2026-08-22 02:00	31.32
2026-08-22 03:00	22.74
2026-08-22 04:00	35.31
2026-08-22 05:00	30.02
2026-08-22 06:00	88.7
2026-08-22 07:00	76.69
2026-08-22 08:00	83.19
2026-08-22 09:00	47.18
2026-08-22 10:00	54.27
2026-08-22 11:00	56.94
2026-08-22 12:00	65.47
2026-08-22 13:00	44.91
2026-08-22 14:00	60.94
2026-08-22 15:00	58.55
2026-08-22 16:00	94.2
2026-08-22 17:00	89.27
2026-08-22 18:00	85.31
2026-08-22 19:00	81.87
2026-08-22 20:00	77.51
2026-08-22 21:00	46.17
2026-08-22 22:00	43.85
2026-08-22 23:00	57.12
2026-08-23 00:00	26.33
2026-08-23 01:00	31.92
2026-08-23 02:00	20.59
2026-08-23 03:00	27.63
2026-08-23 04:00	31.57
2026-08-23 05:00	34.94
2026-08-23 06:00	83.69
2026-08-23 07:00	74.74
2026-08-23 08:00	68.3
2026-08-23 09:00	57.75
2026-08-23 10:00	58.1
2026-08-23 11:00	57.95
2026-08-23 12:00	50.8
2026-08-23 13:00	61.8
2026-08-23 14:00	55.53
2026-08-23 15:00	59.2
2026-08-23 16:00	92.64
2026-08-23 17:00	88.66
2026-08-23 18:00	86.72
2026-08-23 19:00	97.92
2026-08-23 20:00	86.46
2026-08-23 21:00	43.22
2026-08-23 22:00	45.67
2026-08-23 23:00	53.9
